step,epoch,loss,reward,grad_norm,learning_rate,clip_ratio/high_max,clip_ratio/high_mean,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/region_mean,completions/clipped_ratio,completions/max_length,completions/max_terminated_length,completions/mean_length,completions/mean_terminated_length,completions/min_length,completions/min_terminated_length,entropy,frac_reward_zero_std,kl,num_tokens,reward_std,rewards/reward_func/mean,rewards/reward_func/std,rewards/schema_reward_func/mean,rewards/schema_reward_func/std,rewards/terminal_reward_func/mean,rewards/terminal_reward_func/std,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
137,0.0685,0.00011136382818222046,1.2219345569610596,0.10684768110513687,3.3000000000000006e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.014265108620747924,0.0,0.002797265585286368,1104913.0,0.17014020681381226,0.8109673261642456,0.08507011830806732,0.20548366010189056,0.042535051703453064,0.20548366010189056,0.042535051703453064,,,,,
138,0.069,-0.04687545448541641,1.210863471031189,0.0936548113822937,3.2875000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,485.0,732.625,485.0,485.0,485.0,0.015816752216778696,0.0,0.0020265109269530512,1113342.0,0.15591275691986084,0.8054317235946655,0.07795637100934982,0.20271587371826172,0.03897818177938461,0.20271587371826172,0.03897818177938461,,,,,
139,0.0695,-0.13451793789863586,1.025990605354309,0.08877045661211014,3.2750000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,411.0,723.375,411.0,411.0,411.0,0.016551524051465094,0.0,0.005493671982549131,1121697.0,0.28660768270492554,0.7129952907562256,0.14330384135246277,0.15649764239788055,0.07165192812681198,0.15649764239788055,0.07165192812681198,,,,,
140,0.07,-0.2602238655090332,1.1082189083099365,0.08373440057039261,3.2625e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,447.0,656.5,322.0,197.0,197.0,0.01790514460299164,0.0,0.03209528547631635,1129517.0,0.2893053889274597,0.7509844303131104,0.15281789004802704,0.18174222111701965,0.060363855212926865,0.17549222707748413,0.07640894502401352,,,,,
141,0.0705,-0.008896321058273315,1.1572964191436768,0.10814997553825378,3.2500000000000002e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,449.0,728.125,449.0,449.0,449.0,0.01763030292931944,0.0,0.0028184551865706453,1137910.0,0.13750573992729187,0.7786482572555542,0.06875289231538773,0.18932412564754486,0.03437644988298416,0.18932412564754486,0.03437644988298416,,,,,
142,0.071,6.578117609024048e-05,1.1842461824417114,0.08158598095178604,3.2375e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.015368732158094645,0.0,0.00165364635631704,1146622.0,0.08434151858091354,0.7921231389045715,0.04217077046632767,0.19606155157089233,0.021085383370518684,0.19606155157089233,0.021085383370518684,,,,,
143,0.0715,3.5993754863739014e-05,1.2086446285247803,0.04318046197295189,3.2250000000000005e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.0100298902252689,0.0,0.0009182649973809021,1155334.0,0.07940229028463364,0.804322361946106,0.039701152592897415,0.20216117799282074,0.01985057257115841,0.20216117799282074,0.01985057257115841,,,,,
144,0.072,2.5674700736999512e-05,1.2001864910125732,0.06863505393266678,3.2125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009005927306134254,0.0,0.0006384959178831195,1164046.0,0.09689285606145859,0.8000931739807129,0.0484464205801487,0.2000466138124466,0.0242232084274292,0.2000466138124466,0.0242232084274292,,,,,
145,0.0725,5.930662155151367e-05,1.2621521949768066,0.06642786413431168,3.2000000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012709256552625448,0.0,0.0014731108731211862,1172758.0,0.11059723049402237,0.8310760259628296,0.05529860779643059,0.21553802490234375,0.027649302035570145,0.21553802490234375,0.027649302035570145,,,,,
146,0.073,-0.21355020999908447,1.0674965381622314,0.08705992996692657,3.1875e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,225.0,700.125,225.0,225.0,225.0,0.014669641735963523,0.0,0.018165497574955225,1180927.0,0.30250245332717896,0.7337483167648315,0.15125122666358948,0.16687415540218353,0.07562561333179474,0.16687415540218353,0.07562561333179474,,,,,
147,0.0735,-0.054830849170684814,1.2512743473052979,0.04866183176636696,3.175e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,483.0,732.375,483.0,483.0,483.0,0.012958602281287313,0.0,0.0015104275535122724,1189354.0,0.16281206905841827,0.8256372213363647,0.08140606433153152,0.21281859278678894,0.04070302098989487,0.21281859278678894,0.04070302098989487,,,,,
148,0.074,4.99039888381958e-05,1.1894314289093018,0.08637785166501999,3.1625000000000002e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.011069625033997,0.0,0.001265166632947512,1198066.0,0.08536846190690994,0.7947157621383667,0.04268424212932587,0.19735786318778992,0.021342119202017784,0.19735786318778992,0.021342119202017784,,,,,
149,0.0745,-0.009609295055270195,1.1374485492706299,0.07391434907913208,3.1500000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,719.0,761.875,719.0,719.0,719.0,0.012293600477278233,0.0,0.0020728493909700774,1206729.0,0.11093148589134216,0.768724262714386,0.05546577274799347,0.18436211347579956,0.027732884511351585,0.18436211347579956,0.027732884511351585,,,,,
150,0.075,7.012486457824707e-05,1.1896367073059082,0.07431736588478088,3.1375e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.011303603823762387,0.0,0.0017495976517238887,1215441.0,0.16634966433048248,0.7948182821273804,0.08317481726408005,0.19740916788578033,0.041587408632040024,0.19740916788578033,0.041587408632040024,,,,,
151,0.0755,0.00012024678289890289,1.067202091217041,0.14574116468429565,3.125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.015859838225878775,0.0,0.00300994513418118,1224153.0,0.31112542748451233,0.7336010932922363,0.15556271374225616,0.16680052876472473,0.07778136432170868,0.16680052876472473,0.07778136432170868,,,,,
152,0.076,-0.006892412900924683,1.2038779258728027,0.07723681628704071,3.1125000000000007e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,357.0,716.625,357.0,357.0,357.0,0.0119026112370193,0.0,0.0027337410883774282,1232454.0,0.11702121049165726,0.8019390106201172,0.05851062014698982,0.20096950232982635,0.029255317524075508,0.20096950232982635,0.029255317524075508,,,,,
153,0.0765,6.105005741119385e-05,1.1777539253234863,0.06657616049051285,3.1000000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.012400885170791298,0.0,0.0015319834965339396,1241166.0,0.16466717422008514,0.7888769507408142,0.08233357220888138,0.19443848729133606,0.04116678237915039,0.19443848729133606,0.04116678237915039,,,,,
154,0.077,8.931756019592285e-05,1.0933783054351807,0.09265762567520142,3.0875000000000005e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.015177193563431501,0.0,0.0022323430312098935,1249878.0,0.3194873631000519,0.7466891407966614,0.15974366664886475,0.17334456741809845,0.07987183332443237,0.17334456741809845,0.07987183332443237,,,,,
155,0.0775,-0.28680887818336487,0.9877744317054749,0.05374179035425186,3.075e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,363.0,649.75,295.0,227.0,227.0,0.018117815372534096,0.0,0.03357856906222878,1257644.0,0.3721725344657898,0.6938872337341309,0.1860862523317337,0.146943598985672,0.09304313361644745,0.146943598985672,0.09304313361644745,,,,,
156,0.078,0.00011628866195678711,1.2195343971252441,0.0859338790178299,3.0625000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.014249719795770943,0.0,0.002901385139921331,1266356.0,0.11639540642499924,0.8097671270370483,0.05819772556424141,0.2048836052417755,0.029098860919475555,0.2048836052417755,0.029098860919475555,,,,,
157,0.0785,-0.23077581822872162,1.077282428741455,0.08067528158426285,3.05e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,179.0,694.375,179.0,179.0,179.0,0.014418863749597222,0.0,0.007150901175918989,1274479.0,0.3109351098537445,0.7323911786079407,0.17123198509216309,0.17557057738304138,0.06273892521858215,0.16932058334350586,0.07773376256227493,,,,,
158,0.079,8.387863636016846e-05,1.2121577262878418,0.07823348045349121,3.0375000000000006e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009853309602476656,0.0,0.002101030799167347,1283191.0,0.10036790370941162,0.8060789108276367,0.05018395557999611,0.20303943753242493,0.025091975927352905,0.20303943753242493,0.025091975927352905,,,,,
159,0.0795,-0.20753568410873413,1.1056748628616333,0.08777497708797455,3.0250000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,401.0,658.0,328.0,255.0,255.0,0.016301598749123514,0.0,0.00814834245829843,1291023.0,0.3174304962158203,0.7528374195098877,0.15871523320674896,0.17641869187355042,0.07935762405395508,0.17641869187355042,0.07935762405395508,,,,,
160,0.08,3.00481915473938e-05,1.2483137845993042,0.04895031079649925,3.0125000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.007960022834595293,0.0,0.0007577627202408621,1299735.0,0.11726213246583939,0.8241568803787231,0.05863106995820999,0.21207845211029053,0.029315534979104996,0.21207845211029053,0.029315534979104996,,,,,
161,0.0805,3.704242408275604e-05,1.0768098831176758,0.10194948315620422,3e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.013554418925195932,0.0,0.000926862705455278,1308447.0,0.28432178497314453,0.7384049892425537,0.14216090738773346,0.16920247673988342,0.07108045369386673,0.16920247673988342,0.07108045369386673,,,,,
162,0.081,-0.17411856353282928,1.1125755310058594,0.049191348254680634,2.9875e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,305.0,710.125,305.0,305.0,305.0,0.011862864077556878,0.0,0.01234237129392568,1316696.0,0.3329066038131714,0.7562877535820007,0.1664533019065857,0.17814387381076813,0.08322665095329285,0.17814387381076813,0.08322665095329285,,,,,
163,0.0815,-0.04827459156513214,1.189266562461853,0.1026844009757042,2.9750000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,531.0,738.375,531.0,531.0,531.0,0.013461012800689787,0.0,0.002324702378246002,1325171.0,0.17860551178455353,0.7946332693099976,0.08930274844169617,0.19731663167476654,0.04465137794613838,0.19731663167476654,0.04465137794613838,,,,,
164,0.082,4.4051557779312134e-05,1.1722631454467773,0.053376540541648865,2.9625000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010074070654809475,0.0,0.0010955235047731549,1333883.0,0.1480652391910553,0.7861315608024597,0.07403261959552765,0.19306577742099762,0.03701631352305412,0.19306577742099762,0.03701631352305412,,,,,
165,0.0825,0.01393621414899826,1.2158894538879395,0.06443382054567337,2.95e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,646.0,718.875,571.5,497.0,497.0,0.016065655334386975,0.0,0.002533639046305325,1342202.0,0.10700234025716782,0.8079447746276855,0.053501177579164505,0.20397236943244934,0.026750586926937103,0.20397236943244934,0.026750586926937103,,,,,
166,0.083,7.081031799316406e-05,1.186150312423706,0.03845423460006714,2.9375000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008681125880684704,0.0,0.001767533825841383,1350914.0,0.14402294158935547,0.7930751442909241,0.07201147079467773,0.196537584066391,0.036005739122629166,0.196537584066391,0.036005739122629166,,,,,
167,0.0835,4.429370164871216e-05,1.2158896923065186,0.03696547448635101,2.925e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010550701059401035,0.0,0.0010953742330457317,1359626.0,0.11906496435403824,0.8079448342323303,0.05953250452876091,0.20397239923477173,0.029766250401735306,0.20397239923477173,0.029766250401735306,,,,,
168,0.084,0.03064844012260437,1.122476577758789,0.09708424657583237,2.9125000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,267.0,705.375,267.0,267.0,267.0,0.011476142099127173,0.0,0.006752714743925026,1367837.0,0.06525633484125137,0.7612382769584656,0.03262816742062569,0.18061915040016174,0.016314081847667694,0.18061915040016174,0.016314081847667694,,,,,
169,0.0845,9.240210056304932e-05,1.2886295318603516,0.06806174665689468,2.9e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.011928760097362101,0.0,0.002295562839208287,1376549.0,0.1313294619321823,0.844314694404602,0.06566472351551056,0.22215735912322998,0.03283236548304558,0.22215735912322998,0.03283236548304558,,,,,
170,0.085,0.040102921426296234,1.1230435371398926,0.1267058104276657,2.8875000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,385.0,720.125,385.0,385.0,385.0,0.011751960555557162,0.0,0.002863665858967579,1384878.0,0.30135348439216614,0.7615218162536621,0.15067674219608307,0.18076090514659882,0.07533837109804153,0.18076090514659882,0.07533837109804153,,,,,
171,0.0855,5.280226469039917e-05,1.2767789363861084,0.05373038351535797,2.875e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.007807907764799893,0.0,0.001311732054091408,1393590.0,0.10659031569957733,0.8383894562721252,0.053295157849788666,0.21919474005699158,0.026647580787539482,0.21919474005699158,0.026647580787539482,,,,,
172,0.086,-0.13729709386825562,1.170837640762329,0.1572588086128235,2.8625e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,411.0,723.375,411.0,411.0,411.0,0.013249369862023741,0.0,0.0029469233923009597,1401945.0,0.346023827791214,0.7854187488555908,0.1730118989944458,0.19270938634872437,0.0865059494972229,0.19270938634872437,0.0865059494972229,,,,,
173,0.0865,9.049393702298403e-05,1.2516779899597168,0.06482136249542236,2.85e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00829489849274978,0.0,0.002259985136333853,1410657.0,0.1614966094493866,0.8258389830589294,0.0807483121752739,0.2129194736480713,0.04037415236234665,0.2129194736480713,0.04037415236234665,,,,,
174,0.087,6.370246410369873e-05,1.2154929637908936,0.0664944276213646,2.8375000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008561463095247746,0.0,0.001593364029758959,1419369.0,0.11127152293920517,0.8077464699745178,0.05563575401902199,0.20387323200702667,0.027817873284220695,0.20387323200702667,0.027817873284220695,,,,,
175,0.0875,9.138137102127075e-05,1.196455717086792,0.0404648557305336,2.825e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010678075486794114,0.0,0.0022703786871716147,1428081.0,0.1028669998049736,0.7982277870178223,0.0514334999024868,0.1991139054298401,0.0257167499512434,0.1991139054298401,0.0257167499512434,,,,,
176,0.088,9.517371654510498e-05,1.1923236846923828,0.06616877019405365,2.8125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00921452441252768,0.0,0.002378714825681527,1436793.0,0.203464075922966,0.7961618304252625,0.10173202306032181,0.19808092713356018,0.0508660152554512,0.19808092713356018,0.0508660152554512,,,,,
177,0.0885,6.338953971862793e-05,1.2166180610656738,0.05104386433959007,2.8000000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00939625024329871,0.0,0.0015999138304323424,1445505.0,0.09687189757823944,0.8083090782165527,0.04843594878911972,0.20415452122688293,0.02421797439455986,0.20415452122688293,0.02421797439455986,,,,,
178,0.089,3.0644237995147705e-05,1.2239742279052734,0.030298255383968353,2.7875000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008195193251594901,0.0,0.0007663666510779876,1454217.0,0.1610625684261322,0.8119871020317078,0.0805312842130661,0.20599356293678284,0.04026564583182335,0.20599356293678284,0.04026564583182335,,,,,
179,0.0895,4.8062764108181e-05,1.1647818088531494,0.06266678124666214,2.7750000000000005e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00832403392996639,0.0,0.0012041708596370881,1462929.0,0.12453355640172958,0.7823909521102905,0.062266793102025986,0.19119545817375183,0.031133394688367844,0.19119545817375183,0.031133394688367844,,,,,
180,0.09,2.5272369384765625e-05,1.2200431823730469,0.03554065153002739,2.7625000000000002e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.007778554630931467,0.0,0.0006315786758932518,1471641.0,0.12587890028953552,0.8100215196609497,0.06293945014476776,0.2050108015537262,0.03146972507238388,0.2050108015537262,0.03146972507238388,,,,,
181,0.0905,6.936490535736084e-05,1.1820902824401855,0.05874228850007057,2.7500000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008349701296538115,0.0,0.001752077900164295,1480353.0,0.10698521137237549,0.7910451889038086,0.05349261313676834,0.19552257657051086,0.02674630843102932,0.19552257657051086,0.02674630843102932,,,,,
182,0.091,7.042847573757172e-05,1.171776294708252,0.043155185878276825,2.7375e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.007966926728840917,0.0,0.0017689607047941536,1489065.0,0.1651151478290558,0.7858881950378418,0.0825575590133667,0.19294407963752747,0.04127878323197365,0.19294407963752747,0.04127878323197365,,,,,
183,0.0915,5.538761615753174e-05,1.3307373523712158,0.057547617703676224,2.7250000000000006e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.0074257515370845795,0.0,0.0013949606218375266,1497777.0,0.07436278462409973,0.8653687238693237,0.037181392312049866,0.23268434405326843,0.018590690568089485,0.23268434405326843,0.018590690568089485,,,,,
184,0.092,0.00010943412780761719,1.1865332126617432,0.09146612882614136,2.7125000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008151417830958962,0.0,0.0027518730239535216,1506489.0,0.11534442007541656,0.7932666540145874,0.05767219513654709,0.19663330912590027,0.028836103156208992,0.19663330912590027,0.028836103156208992,,,,,
185,0.0925,8.399784564971924e-05,1.2456157207489014,0.08049284666776657,2.7000000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.011229582771193236,0.0,0.0021071208248031326,1515201.0,0.15608444809913635,0.8228079080581665,0.07804221659898758,0.21140393614768982,0.03902110829949379,0.21140393614768982,0.03902110829949379,,,,,
186,0.093,0.06832196563482285,1.2066596746444702,0.06551044434309006,2.6875e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,335.0,713.875,335.0,335.0,335.0,0.01261942385463044,0.0,0.0028122646326664835,1523480.0,0.09774267673492432,0.8033298254013062,0.048871323466300964,0.20166492462158203,0.024435658007860184,0.20166492462158203,0.024435658007860184,,,,,
187,0.0935,6.046891212463379e-05,1.2783305644989014,0.06622720509767532,2.6750000000000002e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010243099182844162,0.0,0.0015011418945505284,1532192.0,0.14712807536125183,0.839165210723877,0.07356404513120651,0.21958261728286743,0.036782022565603256,0.21958261728286743,0.036782022565603256,,,,,
188,0.094,6.788969039916992e-05,1.2147208452224731,0.057886332273483276,2.6625e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008813985041342676,0.0,0.0016900149457796942,1540904.0,0.1102442741394043,0.8073604106903076,0.05512215569615364,0.20368020236492157,0.02756107598543167,0.20368020236492157,0.02756107598543167,,,,,
189,0.0945,9.28044319152832e-05,1.1792079210281372,0.04430209472775459,2.6500000000000005e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008545826480258256,0.0,0.0023139781205827603,1549616.0,0.11717817932367325,0.7896039485931396,0.058589112013578415,0.19480197131633759,0.02929455041885376,0.19480197131633759,0.02929455041885376,,,,,
190,0.095,-0.02178533561527729,1.2505909204483032,0.05276532471179962,2.6375e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,545.0,740.125,545.0,545.0,545.0,0.008473433554172516,0.0,0.0014592167499358766,1558105.0,0.08560893684625626,0.8252954483032227,0.04280446469783783,0.21264773607254028,0.021402228623628616,0.21264773607254028,0.021402228623628616,,,,,
191,0.0955,7.551908493041992e-05,1.1884900331497192,0.08576509356498718,2.6250000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00849883578484878,0.0,0.0018854927893698914,1566817.0,0.15751957893371582,0.7942450046539307,0.07875978946685791,0.1971225142478943,0.039379898458719254,0.1971225142478943,0.039379898458719254,,,,,
192,0.096,0.01588703691959381,1.2660064697265625,0.07326237112283707,2.6125e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,467.0,730.375,467.0,467.0,467.0,0.009871247399132699,0.0,0.002024516039455193,1575228.0,0.14650100469589233,0.8330032825469971,0.07325051724910736,0.2165016233921051,0.03662525489926338,0.2165016233921051,0.03662525489926338,,,,,
193,0.0965,6.677955389022827e-05,1.2808997631072998,0.04113132134079933,2.6e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.011765611649025232,0.0,0.0016586449801252456,1583940.0,0.1424332559108734,0.8404498100280762,0.07121661305427551,0.22022491693496704,0.03560829907655716,0.22022491693496704,0.03560829907655716,,,,,
194,0.097,-0.23347881436347961,1.1351771354675293,0.06728964298963547,2.5875000000000002e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,211.0,698.375,211.0,211.0,211.0,0.00977849995251745,0.0,0.003228087087336462,1592095.0,0.3136926591396332,0.7675885558128357,0.1568463146686554,0.1837942898273468,0.0784231573343277,0.1837942898273468,0.0784231573343277,,,,,
195,0.0975,0.00018746405839920044,1.2452133893966675,0.0596848763525486,2.5750000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.01015473686857149,0.0,0.004689028752181912,1600807.0,0.1539371758699417,0.8226066827774048,0.07696858793497086,0.21130335330963135,0.038484297692775726,0.21130335330963135,0.038484297692775726,,,,,
196,0.098,-0.05310863256454468,1.2455042600631714,0.06491023302078247,2.5625e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,367.0,717.875,367.0,367.0,367.0,0.012192800990305841,0.0,0.0023428094882547157,1609118.0,0.14326255023479462,0.8227521181106567,0.07163127511739731,0.21137607097625732,0.035815633833408356,0.21137607097625732,0.035815633833408356,,,,,
197,0.0985,0.0014499537646770477,1.1827419996261597,0.04998740926384926,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,473.0,686.25,441.0,409.0,409.0,0.012031436548568308,0.0,0.004425673030709731,1617176.0,0.11419399827718735,0.7913709878921509,0.057097017765045166,0.1956855058670044,0.028548510745167732,0.1956855058670044,0.028548510745167732,,,,,
198,0.099,0.06497254967689514,1.2019660472869873,0.11275479197502136,2.5375e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,537.0,739.125,537.0,537.0,537.0,0.010731212445534766,0.0,0.004995999866878265,1625657.0,0.11511638015508652,0.8009830117225647,0.057558201253414154,0.2004915177822113,0.028779100626707077,0.2004915177822113,0.028779100626707077,,,,,
199,0.0995,6.476044654846191e-05,1.239732265472412,0.06022212654352188,2.5250000000000004e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009381289943121374,0.0,0.0016033224510465516,1634369.0,0.12000371515750885,0.8198660612106323,0.06000185385346413,0.20993304252624512,0.030000926926732063,0.20993304252624512,0.030000926926732063,,,,,
200,0.1,6.287358701229095e-05,1.1699371337890625,0.06378582864999771,2.5125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.008614224672783166,0.0,0.001581574611918768,1643081.0,0.12813344597816467,0.7849686145782471,0.06406673043966293,0.1924842894077301,0.032033368945121765,0.1924842894077301,0.032033368945121765,,,,,
201,0.1005,-0.2640683352947235,1.1024249792099,0.08099126815795898,2.5e-06,0.0,0.0,0.0,0.0,0.0,0.75,768.0,503.0,659.25,333.0,163.0,163.0,0.014477768389042467,0.0,0.013982757171106641,1650923.0,0.2984495162963867,0.751212477684021,0.14922474324703217,0.17560623586177826,0.07461237162351608,0.17560623586177826,0.07461237162351608,,,,,
202,0.101,0.00011906027793884277,1.2888966798782349,0.054700449109077454,2.4875000000000003e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.009447801450733095,0.0,0.0029689630446227966,1659635.0,0.14292563498020172,0.8444483280181885,0.07146283239126205,0.2222241461277008,0.03573141247034073,0.2222241461277008,0.03573141247034073,,,,,
203,0.1015,0.0002610236406326294,1.140671968460083,0.07010350376367569,2.475e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.01248529041185975,0.0,0.006524937147332821,1668347.0,0.09780438989400864,0.7703359723091125,0.04890219867229462,0.18516799807548523,0.024451101198792458,0.18516799807548523,0.024451101198792458,,,,,
204,0.102,-0.003767557442188263,1.2300611734390259,0.11091474443674088,2.4625e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,419.0,724.375,419.0,419.0,419.0,0.012613579572644085,0.0,0.004910999881758471,1676710.0,0.1837896853685379,0.815030574798584,0.09189485758543015,0.20751529932022095,0.04594743251800537,0.20751529932022095,0.04594743251800537,,,,,
205,0.1025,0.009460706263780594,1.179103136062622,0.07353819161653519,2.4500000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.875,768.0,703.0,759.875,703.0,703.0,703.0,0.00848006410524249,0.0,0.0018479344507795759,1685357.0,0.12101372331380844,0.7895514965057373,0.060506854206323624,0.1947757601737976,0.030253427103161812,0.1947757601737976,0.030253427103161812,,,,,
206,0.103,9.171664714813232e-05,1.2160634994506836,0.04055021330714226,2.4375e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00854552345117554,0.0,0.0022901933753018966,1694069.0,0.13182440400123596,0.8080317378044128,0.06591221690177917,0.20401588082313538,0.03295610100030899,0.20401588082313538,0.03295610100030899,,,,,
207,0.1035,4.903972148895264e-05,1.1810765266418457,0.04949944466352463,2.425e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.010781376040540636,0.0,0.0012222448240208905,1702781.0,0.1347476691007614,0.7905382513999939,0.0673738345503807,0.1952691376209259,0.03368691727519035,0.1952691376209259,0.03368691727519035,,,,,
208,0.104,7.46697187423706e-05,1.2720508575439453,0.04450365900993347,2.4125e-06,0.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,768.0,0.0,768.0,0.0,0.00944982870714739,0.0,0.0018744335648079868,1711493.0,0.1033429503440857,0.8360254764556885,0.05167149007320404,0.2180127203464508,0.02583574503660202,0.2180127203464508,0.02583574503660202,,,,,
